827;|A Piano Or, Failing That, For Comfort A Tin Of Condensed Milk Tin Opener|
828;|Solar-powered Radio|
829;|Radio|
830;|An Acoustic Martin D.35 Guitar|
831;|Pencils, Paper And Watercolours|
832;|Potato Seeds|
833;|Case Of Opus One Wine|
834;|An Anchored Yacht|
835;|A Photo Of His Wife And All Of His Children|
836;|Kingsize Cigarette|
837;|A Flat Water Kayak Suitable For Rough Water|
838;|A Bass Guitar|
839;|A Cappuccino Maker|
840;|Oil Paints|
841;|The Blue Nude By Justin Deranyagala|
842;|A Chess Computer|
843;|A Solar Powered Computer With A Secret Compartment Containing A White Powder|
844;|A Jar Of Apricots, By Chardin|
845;|His Own Guitar: The Red Special|
846;|A Box Of Watercolours|
847;|A Sloping Lawn|
848;|A Nucleus Of Bees|
849;|A Set Of Mixed Greek And Roman Coinage|
850;|A Steinway Model D Piano, Specially Conditioned To Deal With All Weathers|
851;|Two And Half Miles Of The Hampshire Chalk Stream|
852;|A Fresh Vanilla Pod|
853;|Isle Of Lewis Chess Set From The British Museum|
854;|Big Roll Of Paper|
855;|Celestial And Terrestrial Globes|
856;|Chromatic Harmonica|
857;|Leatherman - Like A Swiss Army Knife But More Substantial|
858;|Solar-powered Magimix|
859;|Dojo|
860;|Entire Cellar Of A Great Collector Of French Wine|
861;|Banjo|
862;|Electrical Device To Heat Shaving Foam|
863;|Bethsheba By Rembrandt|
864;|Cassette Recorder And Cassettes|
865;|Molecular Engineering Laboratory - To Construct A 'dog'|
866;|A Huge Jar Of Liquorice|
867;|Video Player With Cassettes Of Old Movies|
868;|Mister Trumper's Aftershave|
869;|A Barrel Of Adnam's Ale Brewed In Suffolk|
870;|Pack Of Cards|
871;|Airbrush Computer Graphics Set|
872;|A Pair Of Binoculars|
873;|A Small Painting Called The Head Of A Girl By Michael Sweerts|
874;|Unlimited Supply Of Paper, Paints, Pencils|
875;|1939 Edition Tenor Saxophone|
876;|Renaissance Casket With A Selection Of 15th 16th Century Italian Drawings In It|
877;|The Microscope Used To Examine The Lineage Of The Roundworm|
878;|A Lucky Sixpence|
879;|Lots Of Paper With Pens|
880;|Lots And Lots Of Chocolate|
881;|Big Photo Album Of Friends And Family|
882;|A Huge Supply Of Indian Tea With A Worcester Tea Pot|
883;|Solar-powered Piano|
884;|Drumsticks|
885;|A Down Pillow|
886;|Newspaper|
887;|Velasquez Painting Of Old Lady Frying Eggs|
888;|Bath|
889;|Marble Bath With Constant Hot Water|
890;|A Wind-up Radio|
891;|Whisky|
892;|An Orrary - An Electronic Toy For Looking At The Sky|
893;|A Huge Supply Of Chardonnay|
894;|Little Bottle Of Aftershave|
896;|My Bathroom|
897;|Syndicate Whisky|
898;|An Accountancy Course|
899;|Pot Of Stew With Two Dumplings|
900;|Motor Car And Petrol|
901;|19-note Piano|
902;|Solar-powered Laptop|
903;|Watercolour Paint Box (plus Brush And Pad)|
904;|Cyanide Tablet (if He Can't Have A Tower And Telescope Or A Full-size Snooker Table)|
905;|Vibraphone|
906;|Skis|
907;|Case Of Really Good Vintage Wine|
908;|Karaoke Piano|
909;|Space Invaders|
910;|Comfortable Armchair/desk|
911;|2,000 Soft Loo Rolls|
912;|Self-operated Nuclear Strike Force|
913;|His Piano|
914;|A Windsurfer|
915;|Glue|
916;|Silk Pyjamas|
917;|Laptop Computer With Poker Game Software|
918;|St John's Wort|
919;|Waterbed|
920;|Nose Hair Trimmer|
921;|Snorkel And Mask|
922;|Italian Leather Hand-stitched Hiking Boots|
923;|Herb Garden|
924;|Inflatable Rubber Woman|
925;|Cherry Tree|
926;|A Toilet|
927;|His Memory|
928;|Organ (from The Royal Albert Hall)|
929;|Junk Yard|
930;|Pen And Limited Supplies Of Ink And Paper|
931;|Chisel For Sculpting|
932;|Two Tape Recorders|
933;|Thai Fish Sauce|
934;|Self-contained Eternal Electric Fan|
935;|Winning Post From Cheltenham Race Course|
936;|Tin Whistle|
937;|A Virtual Reality London Symphony Orchestra So He Can Conduct It|
938;|Power Book G3 (laptop Computer)|
939;|Magnifying Glass|
940;|Digital Tv|
941;|Books Delivered To The Island On A Regular Basis|
942;|Film: Oh Mister Porter|
943;|Radio (for Football Results)|
944;|Virtual Reality Module|
945;|Painting Of His Family By Aurelio|
946;|An Endless Supply Of Ice-cream|
947;|A Huge Supply Of Ouzo|
948;|If A Hot Island - A Huge Bottle Of Suntan Lotion And If A Cold Island - A Pillow|
949;|Pizza Express In Notting Hill|
950;|Basket Ball And Hoop, And A Little Hard Standing|
951;|Wind-up Video Player|
952;|The Black Prince Steam Locomotive, Canvases And Oil Paint|
953;|Clarinet|
954;|French-speaking Man Robot|
955;|Cricket Bat Signed By 'the Three Ws' - Sir Frank Warrel, Everton Weeks And Clive Walcot|
956;|Cello And Music For Bach's Cello Suites|
957;|Cigars|
958;|Marble Four-poster Bed|
959;|Saxophone|
960;|Chisels|
961;|Clay For Making Sculpture|
962;|Bundle Of Prunings From A Good Vineyard So He Can Plant His Own Vines|
963;|Lute And Strings|
964;|King's College Chapel|
965;|Mirror (for Company)|
966;|Gravity Chair|
967;|Mrs Thatcher Pickled In A Damien Hurst Sculpture|
968;|Sketch Pad And Paints|
969;|Jar Of Marmite|
970;|Croquet Lawn|
971;|A Box Of Lenses|
972;|Solar-powered Apple Mac|
973;|A Collection Of Landscape Pictures|
974;|Collapsible Concrete Model Of Broadcasting House|
975;|6mm 36 Inch Circular Knitting Needle With A Point At Each End|
976;|Bottle Of Calvados|
977;|Lavatory And Lavatory Paper|
978;|Samuel Palmer's Painting Moonlit Landscape|
979;|Front Seat Of A Porsche|
980;|A Sand Wedge Golf Club And A Crate Of Golf Balls|
981;|Law Of The Land (so He Could Break It)|
982;|Beer And A Cigarette Machine|
983;|Harmonica|
984;|Cocoa|
985;|A Jefferson Reclining Chair|
986;|Case Of Black Label And Dom Perignon|
987;|A Gym|
988;|Cement And Tools To Build A Folly|
989;|A Pair Of Green, Insulated Leica Binoculars 8 X 20|
990;|Cantona's Manchester United Football Shirt|
991;|The Chrysler Building|
992;|Earl Grey Tea|
993;|Michael Palin - Stuffed|
994;|Life-sized Model Of Margaret Thatcher And A Baseball Bat|
995;|Cable Television|
996;|Mixing Desk - Solar Powered|
997;|Glass And Tools To Make A Telescope|
998;|Sand Iron (golf Club)|
999;|The British Museum|
1000;|Northumbrian Pipes|
1001;|Solar-powered Internet (to Receive, Not Send)|
1002;|An Endless Supply Of A4 Paper And 4b Pencils|
1003;|The Cellar From Trinity College, Cambridge|
1004;|Potter's Wheel|
1005;|Marijuana Seeds|
1006;|A Pair Of Scissors|
1007;|Tv Satellite To Watch Test Matches|
1008;|Daily Newspapers|
1009;|Paints And Canvas|
1010;|Tennis Ball Machine And Racket|
1011;|Writing Equipment|
1012;|Haemorrhoid Ointment|
1013;|An Electric Keyboard|
1014;|Clavichord|
1015;|Snooker Table|
1016;|Fountain Pen And Paper|
1017;|Video Recorder|
1018;|Virtual-reality Headset|
1019;|Silken Tent (for Luxury, Not Survival)|
1020;|Vintage Krug Champagne (endless Supply)|
1021;|Hammock|
1022;|Scarf Given To Him By The Dalai Lama|
1023;|Colin Cowdrey's Bowling Machine|
1024;|Large Harmonica|
1025;|Computer And An Empty Bottle|
1026;|Havana Cigars And Matches|
1027;|Romney's Portrait Of Lady Hamilton|
1028;|Supply Of Handkerchiefs|
1029;|Faberge Egg|
1030;|Swiss Army Knife|
1031;|A Set Of Golf Clubs|
1032;|Case Of 'talisker' Whisky|
1033;|Fibreglass Sculling Boat|
1034;|Computer (solar-powered)|
1035;|A Complete Carpenter's Toolbox|
1036;|Mayonnaise - Permanent Supply|
1037;|Vanity Case Including Metal Mirror And Shaving Kit|
1038;|Ice-cream Maker (especially For Rum And Raisin Flavour)|
1039;|Radio 4's The Archers - All The Recordings From The Beginning|
1040;|Snorkel, Mask And Harpoon|
1041;|Upright Piano|
1042;|A Parking Space|
1043;|Small Theatre|
1044;|Pieta Sculpture By Michelangelo|
1046;|Snorkeling Equipment|
1047;|A Sonic Probe|
1048;|Set Of China (four Place Settings)|
1049;|Box Of Paints, Brushes, Paper|
1050;|Hovercraft Wheelchair With Capuccino Machine|
1051;|Black Cab|
1052;|Antisan For Insect Bites|
1053;|Tube Of Antisan Cream|
1054;|Model Of Hms Hood|
1055;|Tenor Sax|
1056;|Martin D28 Left-handed Guitar|
1057;|English Meadow With An Oak Tree|
1058;|Chainsaw|
1059;|Frosties|
1060;|Scuba Diving Kit|
1061;|Smoked Salmon And Wine|
1062;|Boxing Punchbag|
1063;|Marble Bust Of Laurence Sterne|
1064;|Big Box Full Of Family Albums|
1065;|Large Supply Of Total Block Suncream|
1066;|The Menu From His Favourite Parisien Restaurant|
1067;|Collection Of Large-scale Ordnance Survey Maps Of England|
1068;|Picture Of The Family|
1069;|Photograph Album - Family, Friends, Colleagues|
1070;|Wok|
1071;|Cargo Of Champagne|
1072;|The World Service|
1073;|A Duvet|
1074;|A Bag Of Golf Clubs And Golf Balls|
1075;|Creme Brulee|
1077;|Drinking Fountain With Two Taps - Sancerre And Claret|
1078;|Sancerre|
1079;|His Dog, Bear|
1080;|Year's Recording Of The Today Programme|
1081;|Own Bathroom Run By Solar Power With Hot And Cold Water And A Video Player Attached|
1082;|A Good Luck Stone (from His Wife)|
1083;|The Metropolitan Museum Of New York|
1084;|Telephone (disconnected)|
1085;|Hallucinogenic Drugs|
1086;|Satelite Dish And Television Set|
1087;|Chess Computer|
1088;|Computer Chess Set|
1089;|Wig|
1090;|Sports Results|
1091;|Flotation Tank|
1092;|Parquet Floor And Tap Shoes|
1093;|Bath Tub With An Endless Supply Of Hot Water|
1094;|Large Armchair Stacked With Cushions|
1095;|One Mile Stretch Of The River Test In Hampshire|
1096;|Stuffed Body Of The Minister Of Education|
1097;|Solar-powered Receiver To Receive Radio 4|
1098;|Unicycle|
1099;|Oval Cricket Ground Replica And Bowling Machine|
1100;|A Clock Given To Him For Turning On The Oxford Lights|
1101;|Steamroller|
1102;|Cigars And Matches|
1103;|Italian Pasta|
1104;|Magimix (battery-powered )|
1105;|Shotgun And Clay Pigeon Trap|
1106;|Nelson's Column|
1107;|Mountain Bike|
1108;|Nail Clippers|
1109;|Cd Player / Solar Battery-powered Radio|
1110;|Carton Of Cigarettes|
1111;|Picture Of His Daughter|
1112;|Fax Machine|
1113;|Large Supply Of Pencils|
1114;|Supply Of Cigars And Matches|
1115;|Endless Supply Of Writing Materials|
1116;|Hgih-powered Hunting Rifle And Ammunition|
1117;|Satellite Dish And Tv Set|
1118;|Supply Of Flower Bulbs|
1119;|Dice To Test The Luck Of A Ship Rescuing Him|
1120;|Radio Telescope|
1121;|Very Large Self Renewing Bottle Of Scotch|
1122;|An Enormous Box Of Chocolate Ginger|
1123;|Pair Of Handmade Blue Suede Shoes|
1124;|Pencil|
1125;|Hurdy Gurdy|
1126;|Bath Essence|
1128;|Yellow Rolls Royce|
1129;|Video Player And Tape Of Citizen Kane|
1130;|Large Comfortable Armchair|
1131;|Bowling Machine|
1132;|Video Recorder And Tapes Of Queen Mother's Parade|
1133;|Cyanide, In A Joint, In Champagne Truffle, In A Fridge|
1134;|Diary And Pen|
1135;|Painting Of Grand Canal In Venice|
1136;|Large Bag Of Sugar|
1137;|A Box Of Scented Soap|
1138;|Radio/cassette Machine|
1139;|Endless Supply Of Rum Punch|
1140;|Solar-powered Telescope|
1141;|Rain Gauge|
1142;|His Wife, Ruth, But If This Is Disallowed Then A Painting|
1143;|Computer, Paper And Pen|
1144;|A 78rpm Record Of The Laughing Policeman (to Smash On The Rocks)|
1145;|Yamaha Computerised Concert Grand Piano|
1146;|Armchair With Coffee Machine Rescue Signal|
1147;|Magnums Of Champagne|
1148;|Bike|
1149;|Distillery|
1150;|Conversation Piece By John Singer Sargent - A Painting Of The Sitwells|
1151;|Doc Marten Boots|
1152;|Jigsaw Puzzles|
1153;|Scuba-diving Equipment|
1154;|Steinway Piano|
1155;|Film Projector|
1156;|Seed Potatoes|
1157;|Fountain Pen|
1158;|Sculpture From The Louvre And A Box Of Different Seeds|
1159;|Graphic Novels (comics)|
1160;|Case Of Bordeaux Wine|
1161;|Metal Detector|
1162;|Painting Or Sculpture Photograph Of Daughter|
1163;|River Painting By Turner|
1164;|Cricket Bat Bowling Machine|
1165;|Smoking Device To Smoke Fish|
1166;|Nativity Painting From The National Gallery|
1167;|Kettle And Teabags|
1168;|Rocking Chair|
1169;|Suicide Pill|
1170;|A Bronze Statue Of The Racehorse Aldaniti|
1171;|Concert Grand Steinway Piano|
1172;|Alarm Clock Encased In Welsh Tinplate|
1173;|Unlisted Radio Telephone|
1174;|Paper, Pen And Ink|
1175;|High-powered Radio|
1176;|Music Manuscript Paper, Pencil, Rubber|
1177;|A Set Of Cricket Equipment|
1178;|A Hot Bath|
1179;|Frogman's Outfit And Snorkel|
1180;|Steamer For Cooking|
1181;|Toilet Bag|
1182;|Car (to Clean)|
1183;|Radio 4|
1184;|Car (in Which To Listen To Music)|
1185;|The Mona Lisa|
1186;|Bathtub And Soap|
1187;|Guitar And Strings|
1188;|Train Set|
1189;|Edward Hopper's Painting, Gas|
1190;|Mosquito Net|
1191;|Crate Of Montecristo Cigars|
1192;|Pens, Charcoal, Paints|
1193;|Enormous Amount Of A4 Paper|
1194;|Tape Recorder With A Cassette Of Recordings From Home|
1195;|Tajine|
1196;|Burgundy Wine|
1197;|Carpentry Tools|
1198;|Telescope And A Star-gazing Book|
1199;|Olympic Gold Medal And Award|
1200;|Painting Of The Crucifixion By Salvador Dali|
1201;|Set Of Gardening Tools|
1202;|Windsurfing Board|
1203;|Bollinger '69|
1204;|Crate Of Cologne|
1205;|Michelangelo's Apollo|
1206;|Chess Computer Game|
1207;|Contact Lenses|
1208;|50-pound Jar Of Marmite|
1209;|Case Of Wine|
1210;|Sand-yacht|
1211;|30 Foot Of Steel|
1212;|Golf Bag|
1213;|Quart Of Brandy|
1214;|Elm Tree|
1215;|Suit|
1216;|Bouillabaisse With Langouste And Wine|
1217;|Scotch Whiskey|
1218;|American Whiskey|
1219;|Royal Jamaica Cigars|
1220;|Portable Telescope|
1221;|Large Photograph Of A Lot Of People At Race Meet|
1222;|Thermos Jug|
1223;|Calendar Watch|
1224;|Collection Of Apostle Spoons|
1225;|Vine|
1227;|Spirit Stove|
1228;|Computer Bridge Game|
1229;|Refrigerator|
1230;|Taj Mahal|
1231;|Blank Book And A Pen|
1232;|Word Processor Linked To A Fleet Street Newspaper|
1233;|Cooking Range|
1234;|Hot Water|
1235;|Solar-powered Synthesizer|
1236;|Limitless Supply Of Yoghurt|
1237;|Boy Writer's Set|
1238;|Violin|
1239;|Cathedral Organ|
1240;|Family Pocket Watch|
1241;|Havana Cigar|
1242;|Sketchbook, Paints And Pencils|
1243;|Camera|
1244;|Electric Typewriter|
1245;|Trap (minus Donkey)|
1246;|Plastic Football|
1247;|Egg Timer|
1248;|Harmonium|
1249;|Transistor Radio|
1250;|Manuscript Paper And Pens|
1251;|Cask Of Claret|
1252;|Goose-down Pillow|
1253;|Sodastream And Gas Cylinders|
1254;|Ton Of Snuff|
1255;|Wine - Chateau Lascombes 1966|
1256;|Artist's Lay Figure|
1257;|Vat Of Bordeaux Wine|
1258;|Juggling Clubs|
1259;|Writing Paper|
1260;|Tuba|
1261;|Can Of Insect Repellant|
1262;|Le Moulin De La Galette By Renoir|
1263;|Painting From The Louvre|
1264;|Pad Of A4 Paper|
1265;|Writing Materials And Lots Of Bottles|
1266;|Watercolours And Hot-pressed Paper|
1267;|Nymph In A Landscape By Palma Vecchio|
1268;|Photograph Of Wife|
1269;|Bicycle And Cider|
1270;|Barbeque|
1271;|Pair Of Waterwings|
1272;|Air Conditioner|
1273;|Jaguar Xj6|
1274;|Comic Collage By Pearl Binder|
1275;|Hard Hat|
1276;|Video Cassettes Of Rumpole Of The Bailey|
1277;|Pianola|
1278;|Picture Of Mother When She Was 17|
1279;|Portable Typewriter And Lots Of Paper|
1280;|Harpsichord|
1281;|Artist's Kit|
1282;|Large Supply Of Paper And Pencils|
1283;|Crystal Ball|
1284;|Bottle Of Sleeping Tablets|
1285;|Solar-powered Television, Video And Eight Films|
1286;|More William Walton Records|
1287;|Italian Wine|
1288;|Guitar, Manuscript Paper And Pens|
1289;|Painting From His Collection|
1290;|Weekend In Paris|
1291;|Bed And Blankets|
1292;|Recording Of Curlews And Indian Spices|
1293;|The Plowden Guarneri Violin|
1294;|Water Colour Equipment|
1295;|Orchid-growing Kit|
1296;|Godiva Chocolates From Belgium|
1297;|Mattock|
1298;|Shower With Hot Water|
1299;|Hieronymus Bosch, Garden Of Earthly Delights|
1300;|Ordnance Survey Maps And A Set Of Books About The Fells|
1301;|Pate De Foie Gras|
1302;|Brass Bedstead And A Feather Mattress|
1303;|Pipe Organ|
1304;|Drawing And Painting Equipment|
1305;|His Favourite Picture In The Walker Art Gallery|
1306;|Film Projector And 20 Western Films|
1307;|Stone From Stomach Of A Fossilised Dinosaur|
1308;|Electric Razor|
1309;|Photo Album|
1310;|Couch|
1311;|Funicular For Hills|
1312;|Small Piece Of Sculpture|
1313;|Box Of Notebooks, Pencils And Sharpeners|
1314;|Engraved Glass And Supply Of Bitter Lemon|
1315;|Trombone And Hair Restorer|
1316;|Piano And An Instruction Book|
1317;|Wine Cellar|
1318;|Cross Given To Him By His Mother|
1319;|Drawings Of His Two Children|
1320;|Sand Iron And Golf Balls|
1321;|Boat Building Book|
1322;|Record Box|
1323;|Violin Strings And A Piano|
1324;|Bagpipes|
1325;|Beehive|
1326;|Australian Lager|
1327;|Clean Sheets|
1328;|Ivon Hitchens, Boathouse At Dawn|
1329;|Video Player And Films Of Family|
1330;|Reflecting Telescope|
1331;|Roulette Table|
1333;|Music Manuscript Paper|
1334;|Watercolour Of Versailles By Raoul Dufy|
1335;|Ferrari|
1336;|Happy Pills|
1337;|Gold Statuette Of Sir Winston Churchill|
1338;|Still|
1339;|Elastoplast|
1340;|Flagpole And Union Jack|
1341;|Plasticine Model Of Roy Plomley And A Pin|
1342;|Marzipan|
1343;|Video Player And Cassettes Of His Own Performances|
1344;|Velazquez, Les Hilanderas|
1345;|Solar-powered Transistor Radio|
1346;|Sherry|
1347;|Mgtd 2952 Car|
1348;|Sugared Apricots|
1349;|Italian Landscape Drawing From His Collection|
1350;|Painting Of A Sleeping Girl By Dominico Feti|
1351;|12 Foot By 8 Foot Union Jack|
1352;|Grapevines|
1353;|Cases Of Chateau Lafite-rothschild|
1354;|Perkins Brailler And Paper|
1355;|Guitar And Instruction Book|
1356;|The Enlightened Buddha|
1357;|Six Dozen Bottles Of Chateau La Tour 1962|
1358;|Liebig Condenser For Distilling Gin|
1359;|Postcards Of Paintings With Poems On The Back|
1360;|Physical Culture Equipment|
1361;|Mixed Flower Seeds And A Watering Can|
1362;|Violin And Strings|
1363;|Stop Watch|
1364;|Moselle Wine|
1365;|Beautiful Watch|
1366;|Cashmere Shawl|
1367;|Gold Rail Pass|
1368;|An English Garden|
1369;|Live Sturgeon|
1370;|Venus De Milo|
1371;|Stick Of The Best Marijuana|
1372;|Claude Monet, Dawn On The Seine|
1373;|Still, Grapevine Cuttings And Tobacco Seeds|
1374;|Painting Equipment For Oils And Watercolours|
1375;|Supply Of Acid Drops|
1376;|Beautifully Bound Blank Book And Ballpoint Pens|
1377;|Typewriter, Paper And A Desk With Cricket Balls In The Drawers|
1378;|Pipes And Tobacco|
1379;|Pipes And Matches|
1380;|South American Hammock|
1381;|Bar Of Gold|
1382;|Expensive Ivory Back-scratcher|
1383;|Writing Materials And Beer|
1384;|Grapes (seedless)|
1385;|Malt Whisky|
1386;|Limes Toilet Water By Floris|
1387;|Painting He Has Of Kathmandu Valley|
1388;|Panama Hats Stuffed With Barley Sugar|
1389;|Blanket|
1390;|Whisky (tobermory)|
1391;|Painting Of A Little Princess, By Velazquez|
1392;|Painting By Kneller Of A Girl In A Golden Gown|
1393;|Roll Of Cloth|
1394;|Tobacco Plant|
1395;|A Piano And Music|
1396;|20 Tons Of Pine Needles|
1397;|Life-size Bronze Statue Of An Ama-indian Woman|
1398;|Collection Of Assorted Balls|
1399;|Well-programmed Robot|
1400;|Linen Sheets|
1401;|Canoe|
1402;|Picture Of Family|
1403;|Supply Of Beaujolais|
1404;|Motorway Service Station|
1405;|Piano With Wife's Picture Attached|
1406;|Tarot Cards|
1407;|Pill To Put Him To Sleep Forever|
1408;|Painting Of A Restaurant On The Banks Of The Marne|
1409;|Violin, Strings And Case|
1410;|Paper And Ballpoint Pens|
1411;|Piece Of Georgian Furniture|
1412;|Carbonated-drink Maker And Supply Of Flavourings|
1413;|Trombone|
1414;|Dozen Cases Of Chateau Latour '61|
1415;|Projector, Viola, Radio, Paper And Pencils|
1416;|Barclaycard|
1417;|Barometer|
1418;|Several Decks Of Cards|
1419;|Leather Wallet Containing Photos Of Family Dog|
1420;|Apricot Brandy|
1421;|Set Of Bird-ringing Tools, Including Rings|
1422;|Bath With Solar-heated Water|
1423;|Tennis Racket|
1424;|Leonardo Da Vinci's Painting Of The Annunciation|
1425;|Poppy Seeds|
1426;|Effigy Of Denis Healey And A Supply Of Pins|
1427;|Still For Making Whisky|
1428;|Royal Albert Hall Organ|
1429;|G. Seurat, Sunday On The Island Of La Grande Jat|
1430;|Bath With Warm Water|
1431;|Sketchbook, Pencil, Pen And Ink|
1432;|Pipe|
1433;|Album Of Photographs Of His Wife|
1434;|Pianola And A Supply Of Piano Rolls|
1435;|Ton Of Treasure, Dated About 1642|
1436;|Selected Cases Of French Wine|
1437;|Orchid Collection|
1438;|Evening Dress Suit|
1439;|Tuning Fork|
1440;|Calculator|
1441;|Navel Brush|
1442;|Golden Flute|
1443;|Diary Pencil|
1444;|Darkroom|
1445;|Puppet Theatre|
1446;|Reading Glass With Light|
1447;|Charles I Silver Tankard|
1448;|Chinese Temple At Virginia Water (jb Pine)|
1449;|Sleeping Bag Tv That Doesn't Work|
1450;|Gardening Kit|
1451;|Herrings In Sour Cream|
1452;|Bow Arrows|
1453;|Oil Painting|
1454;|Turner's Seascape|
1455;|Carpentry Set|
1456;|Manicure And Pedicure Set|
1457;|Parking Meter And Plenty Of Change|
1458;|Steam Locomotive And Railway|
1459;|Bonsai Tree|
1460;|White Burgundy|
1461;|Painting By Van Hook|
1462;|Architectural Pens And Paper|
1463;|Microscope|
1464;|Emerald|
1465;|Dummy Piano Keyboard|
1466;|Second-hand Bookshop|
1467;|Video Tv|
1468;|Journey Through Europe By J Hillaby|
1469;|Lower Half Of W. Window Fairford Church, Gloucestershire|
1470;|Oyster Knife|
1471;|Mermaid Statue In Copenhagen Harbour|
1472;|Set Of Drums|
1473;|Typewriter, Pen, Paper|
1474;|Something To Improve The Taste Of Coconut Milk|
1475;|Pair Of Shoes|
1476;|Mellotron|
1477;|Airmail Edition Of The Times|
1478;|Gin And Vermouth|
1479;|David Wynne's The Dancers|
1480;|Sketching Materials|
1481;|Benvenuto Cellini's Golden Salt Cellar|
1482;|Electronic Pipe Organ|
1483;|Gin|
1484;|Silver Box Containing A Miniature Singing Bird|
1485;|Nougat|
1486;|Wood-carving Kit|
1487;|Ivory Chess Set|
1488;|Automatic Bowling Machine Cricket Balls|
1489;|Dutch Winter Landscape By Bruegel|
1490;|Dom Perignon Champagne|
1491;|Antique Chess Set|
1492;|Radio-controlled Model Aircraft|
1493;|Cornet|
1494;|Madonna And Child, By Jacob Epstein|
1495;|Oxford World Atlas And An Ordnance Survey Map Of The British Isles|
1496;|Wine-making Kit|
1497;|Ninth Record: Massenet's Elegie|
1498;|Tobacco Seeds And A Brewing Vat|
1499;|Bernini Columns From The Vatican|
1500;|Chess Set|
1501;|Equipment For Wine-making And Brewing|
1502;|Small Distillery|
1503;|1966 Moet Chandon|
1504;|Daily Newspaper|
1505;|Scotch And Champagne|
1506;|Two Armchairs|
1507;|Padded Deckchair|
1508;|Koh-i-noor Diamond|
1509;|Malt Whisky And Drawing Paper|
1510;|Aspirin|
1511;|China Cat|
1512;|Crystal Rock Specimens|
1513;|Spanish Guitar|
1514;|12th-century Candlestick In Victoria Albert Museum|
1515;|Scotch Whisky|
1516;|Wood And Stone-carving Tools|
1517;|Gin, Dry Martini And Lemons|
1518;|Guinness Book Of Records|
1519;|Paper, Pencils And A Battery-operated Sharpener|
1520;|Jeroboam Of Taittinger Champagne|
1521;|Bavarian Rococo Church|
1522;|Piano, Manuscript Paper, Pencils And A Rubber|
1523;|Self-portrait Painted By His Wife|
1524;|Revolver|
1525;|Pin|
1526;|Buddhist Altar In The British Museum|
1527;|Writing Materials And Playing Cards|
1528;|Rene Magritte, The Empire Of Light|
1529;|Organ|
1530;|Telephone Line To A Sports Newspaper|
1531;|His Bentley Car|
1532;|Tartar Sauce|
1533;|Model-making Tools|
1534;|Materials For Making Wine Or Beer|
1535;|Flute And Music|
1536;|Box Of Family Photographs|
1537;|Watch|
1538;|Horse Saddle|
1539;|Roman Helmet In The British Museum|
1540;|Vermeer's `view Of Delft'|
1541;|Set Of Lenses|
1542;|Sports Car|
1543;|Book Stall In Victoria Station|
1544;|Cor Anglais|
1545;|Ice-cream Machine|
1546;|Daily Delivery Of The Sporting Life|
1547;|Centrally-heated Sleeping Bag|
1548;|Double Bed|
1549;|English Rock Garden|
1550;|Rubber Mattress|
1551;|Chinese Language Course|
1552;|Donatello's Great Altar In St Anthony's Church, Padua|
1553;|Caviar|
1554;|The Bbc Archives From 1945 To 1954|
1555;|Tennis Balls, Golf Balls, Pencil And Paper|
1556;|Harp|
1557;|Dutch Flower Picture In The Wallace Collection|
1558;|Still Life With Oriental Rug By Henri Matisse|
1559;|Botticelli's Nativity, From The National Gallery|
1560;|Magic Lamp|
1561;|Box Of Rubber Balls|
1562;|Deckchair|
1563;|Red Ink|
1564;|Child's Ball|
1565;|Block Of Stone|
1566;|Bourbon Whiskey|
1567;|Packing Case Of Books, Including A Persian Dictionary|
1568;|Michelangelo's Moses|
1569;|Drawing Of A Lady By Walter Sickert|
1570;|Pipes, Tobacco, Matches And A Compass|
1571;|Case Of Whisky And A Knife|
1572;|Unending Supply Of Afternoon Teas|
1573;|Painting By Camille Pissarro|
1574;|Snowglobe|
1575;|Beginner's Guide To Making Rafts|
1576;|Telescope Or Microscope|
1577;|Watercolour Painting Equipment|
1578;|Chippendale Cabinet|
1579;|Videotape Or Film Of The Full Five-days' Play Of A Test Match|
1580;|Double Bass|
1581;|Cigars And A Dinner Jacket|
1582;|Silk Vests And Pants|
1583;|Michelangelo's The Last Judgement|
1584;|Not Required|
1585;|Bronze Statue Of Poseidon|
1586;|Music Manuscript Paper, Pencils And A Rubber|
1587;|Oboe|
1588;|Broken And Unplayable Pop Record|
1589;|Bertholdo's Apollo|
1590;|Mexican Crystal Skull|
1591;|Head Of Nefertiti From The Berlin Museum|
1592;|Musical Instrument|
1593;|Sports Equipment|
1594;|Training Gear|
1595;|Painting By Michelangelo|
1596;|Pink Champagne|
1597;|Rembrandt's Titus|
1598;|Foam Rubber Sleeping Bag|
1599;|Renoir's The Bar At The Folies Bergere|
1600;|Landscape By Constable|
1601;|Golfing Equipment|
1602;|Horn|
1603;|Salvation Army Crest|
1604;|Piano, Music Manuscript Paper And A Pencil|
1605;|Electric Razor With Batteries|
1606;|Hot-water System|
1607;|Fly-tying Materials|
1608;|Pair Of Braces And A Hot-water System|
1609;|Handkerchiefs|
1610;|Tea Bags|
1611;|Recorder And The 1912 Portrait Of Dame Sybil Thorndike|
1612;|Morning Glory Seeds|
1613;|Pictures|
1614;|Aladdin's Lamp|
1615;|Travel Itinerary|
1616;|Spaghetti|
1617;|Scented Soap|
1618;|Daughters' Two Teddy Bears|
1619;|Safety Razor|
1620;|Drawing Materials|
1621;|Painting By Goya|
1622;|Cine Projector And Circus Films|
1623;|First-aid Kit|
